line_count,char_count,parse_crashed,parse_completeness,has_error_nodes,error_node_count,missing_node_count,unstable_span_count,class_declaration_count,method_declaration_count,local_variable_declaration_count,return_statement_count,while_statement_count,assignment_expression_count,binary_expression_count,max_ast_depth,ast_node_count,for_statement_count,loop_condition_contains_lt,loop_condition_contains_leq,loop_condition_contains_gt,loop_condition_contains_geq,loop_condition_contains_length,loop_condition_off_by_one_pattern_count,loop_condition_leq_bare_length_count,for_node_with_array_access_count,max_for_loop_body_size,if_statement_count,assignment_inside_if_condition_count,equality_in_if_condition_count,boolean_literal_in_if_condition_count,logical_operator_in_if_condition_count,array_access_count,array_index_uses_length_directly_count,array_index_uses_length_expression_count,unique_arrays_accessed_count,switch_block_count,switch_case_group_count,switch_case_ends_with_terminator_count,switch_fallthrough_case_count,switch_empty_stacked_label_count,switch_default_label_count,switch_comment_count,max_switch_case_body_size,while_condition_with_method_call_count,while_condition_with_field_access_count,while_condition_true_literal_count,while_body_with_exit_count,while_body_method_call_count,while_condition_var_updated_count,while_condition_var_not_updated_count,max_while_body_size,target,snippet_id,primary_label
15,331,0,1.0,0,0,0,0,1,3,0,2,0,0,3,10,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_fix_133,NO_ISSUE
31,756,0,1.0,0,0,0,0,1,5,2,4,0,1,5,11,252,1,1,0,0,0,1,0,0,1,30,1,0,1,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_bug_134,ARRAY_LENGTH_INDEX_MISUSE
31,760,0,1.0,0,0,0,0,1,5,2,4,0,1,6,11,255,1,1,0,0,0,1,0,0,1,30,1,0,1,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_fix_134,NO_ISSUE
36,852,0,1.0,0,0,0,0,1,5,3,7,1,1,6,11,272,1,1,0,0,0,1,0,0,1,30,2,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,gen_array_index_bug_135,ARRAY_LENGTH_INDEX_MISUSE
36,856,0,1.0,0,0,0,0,1,5,3,7,1,1,7,11,275,1,1,0,0,0,1,0,0,1,30,2,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,gen_array_index_fix_135,NO_ISSUE
41,1067,0,1.0,0,0,0,0,1,5,4,8,0,0,6,11,358,2,2,0,0,0,2,0,0,2,30,4,0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_bug_136,ARRAY_LENGTH_INDEX_MISUSE
41,1071,0,1.0,0,0,0,0,1,5,4,8,0,0,7,11,361,2,2,0,0,0,2,0,0,2,30,4,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_fix_136,NO_ISSUE
14,386,0,1.0,0,0,0,0,1,2,2,2,0,0,1,11,133,1,1,0,0,0,1,0,0,1,30,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_bug_137,ARRAY_LENGTH_INDEX_MISUSE
14,390,0,1.0,0,0,0,0,1,2,2,2,0,0,2,11,136,1,1,0,0,0,1,0,0,1,30,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_fix_137,NO_ISSUE
55,1328,0,1.0,0,0,0,0,1,6,7,4,0,6,5,12,439,3,3,0,0,0,3,0,0,3,30,2,0,0,0,0,8,1,1,3,1,3,2,0,0,1,0,12,0,0,0,0,0,0,0,0,0,gen_array_index_bug_138,ARRAY_LENGTH_INDEX_MISUSE
55,1332,0,1.0,0,0,0,0,1,6,7,4,0,6,6,12,442,3,3,0,0,0,3,0,0,3,30,2,0,0,0,0,8,0,1,3,1,3,2,0,0,1,0,12,0,0,0,0,0,0,0,0,0,gen_array_index_fix_138,NO_ISSUE
29,687,0,1.0,0,0,0,0,1,4,4,2,0,2,3,12,248,2,2,0,0,0,2,0,0,2,29,1,0,0,0,0,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_bug_139,ARRAY_LENGTH_INDEX_MISUSE
29,691,0,1.0,0,0,0,0,1,4,4,2,0,2,4,12,251,2,2,0,0,0,2,0,0,2,29,1,0,0,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_fix_139,NO_ISSUE
23,525,0,1.0,0,0,0,0,1,4,2,2,0,1,3,10,185,1,1,0,0,0,1,0,0,1,13,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_bug_140,ARRAY_LENGTH_INDEX_MISUSE
23,529,0,1.0,0,0,0,0,1,4,2,2,0,1,4,11,188,1,1,0,0,0,1,0,0,1,13,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_fix_140,NO_ISSUE
41,927,0,1.0,0,0,0,0,1,5,5,5,3,3,4,11,286,1,1,0,0,0,1,0,0,1,30,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,gen_array_index_bug_141,ARRAY_LENGTH_INDEX_MISUSE
41,931,0,1.0,0,0,0,0,1,5,5,5,3,3,5,11,289,1,1,0,0,0,1,0,0,1,30,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,gen_array_index_fix_141,NO_ISSUE
22,494,0,1.0,0,0,0,0,1,3,2,5,0,1,3,10,169,1,1,0,0,0,1,0,0,1,13,2,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_bug_142,ARRAY_LENGTH_INDEX_MISUSE
22,498,0,1.0,0,0,0,0,1,3,2,5,0,1,4,10,172,1,1,0,0,0,1,0,0,1,13,2,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_fix_142,NO_ISSUE
14,299,0,1.0,0,0,0,0,1,2,1,2,1,1,1,9,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,gen_array_index_bug_143,ARRAY_LENGTH_INDEX_MISUSE
14,303,0,1.0,0,0,0,0,1,2,1,2,1,1,2,9,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,gen_array_index_fix_143,NO_ISSUE
5,135,0,1.0,0,0,0,0,1,1,0,0,0,1,0,9,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_bug_144,ARRAY_LENGTH_INDEX_MISUSE
5,139,0,1.0,0,0,0,0,1,1,0,0,0,1,1,10,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_fix_144,NO_ISSUE
12,272,0,1.0,0,0,0,0,1,2,0,2,0,1,2,9,90,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_bug_145,ARRAY_LENGTH_INDEX_MISUSE
12,276,0,1.0,0,0,0,0,1,2,0,2,0,1,3,10,93,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_fix_145,NO_ISSUE
5,135,0,1.0,0,0,0,0,1,1,0,0,0,1,0,9,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_bug_146,ARRAY_LENGTH_INDEX_MISUSE
5,139,0,1.0,0,0,0,0,1,1,0,0,0,1,1,10,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_fix_146,NO_ISSUE
20,465,0,1.0,0,0,0,0,1,2,1,1,0,3,0,11,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,2,0,0,1,0,12,0,0,0,0,0,0,0,0,0,gen_array_index_bug_147,ARRAY_LENGTH_INDEX_MISUSE
20,469,0,1.0,0,0,0,0,1,2,1,1,0,3,1,11,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,2,0,0,1,0,12,0,0,0,0,0,0,0,0,0,gen_array_index_fix_147,NO_ISSUE
15,377,0,1.0,0,0,0,0,1,2,2,1,0,2,2,12,134,1,1,0,0,0,1,0,0,1,29,1,0,0,0,0,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_bug_148,ARRAY_LENGTH_INDEX_MISUSE
15,381,0,1.0,0,0,0,0,1,2,2,1,0,2,3,12,137,1,1,0,0,0,1,0,0,1,29,1,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_fix_148,NO_ISSUE
5,138,0,1.0,0,0,0,0,1,1,0,0,0,0,0,10,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_bug_149,ARRAY_LENGTH_INDEX_MISUSE
5,142,0,1.0,0,0,0,0,1,1,0,0,0,0,1,11,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_fix_149,NO_ISSUE
18,420,0,1.0,0,0,0,0,1,3,0,4,0,1,4,9,134,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_bug_150,ARRAY_LENGTH_INDEX_MISUSE
18,424,0,1.0,0,0,0,0,1,3,0,4,0,1,5,10,137,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_fix_150,NO_ISSUE
20,462,0,1.0,0,0,0,0,1,3,0,3,0,0,2,10,153,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_bug_151,ARRAY_LENGTH_INDEX_MISUSE
20,466,0,1.0,0,0,0,0,1,3,0,3,0,0,3,11,156,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_fix_151,NO_ISSUE
18,474,0,1.0,0,0,0,0,1,3,2,2,0,1,3,11,164,1,1,0,0,0,1,0,0,1,30,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_bug_152,ARRAY_LENGTH_INDEX_MISUSE
18,478,0,1.0,0,0,0,0,1,3,2,2,0,1,4,11,167,1,1,0,0,0,1,0,0,1,30,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_fix_152,NO_ISSUE
21,469,0,1.0,0,0,0,0,1,3,0,6,0,0,4,9,147,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_bug_153,ARRAY_LENGTH_INDEX_MISUSE
21,473,0,1.0,0,0,0,0,1,3,0,6,0,0,5,9,150,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_fix_153,NO_ISSUE
13,312,0,1.0,0,0,0,0,1,2,2,1,0,1,1,10,116,1,1,0,0,0,1,0,0,1,13,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_bug_154,ARRAY_LENGTH_INDEX_MISUSE
13,316,0,1.0,0,0,0,0,1,2,2,1,0,1,2,11,119,1,1,0,0,0,1,0,0,1,13,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_fix_154,NO_ISSUE
18,397,0,1.0,0,0,0,0,1,3,0,3,0,0,2,10,128,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_bug_155,ARRAY_LENGTH_INDEX_MISUSE
18,401,0,1.0,0,0,0,0,1,3,0,3,0,0,3,10,131,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_fix_155,NO_ISSUE
11,271,0,1.0,0,0,0,0,1,2,0,0,0,1,0,10,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_bug_156,ARRAY_LENGTH_INDEX_MISUSE
11,275,0,1.0,0,0,0,0,1,2,0,0,0,1,1,10,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_fix_156,NO_ISSUE
5,122,0,1.0,0,0,0,0,1,1,0,1,0,0,0,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_bug_157,ARRAY_LENGTH_INDEX_MISUSE
5,126,0,1.0,0,0,0,0,1,1,0,1,0,0,1,9,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_fix_157,NO_ISSUE
5,135,0,1.0,0,0,0,0,1,1,0,0,0,1,0,9,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_bug_158,ARRAY_LENGTH_INDEX_MISUSE
5,139,0,1.0,0,0,0,0,1,1,0,0,0,1,1,10,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_fix_158,NO_ISSUE
55,1359,0,1.0,0,0,0,0,1,6,8,5,1,5,4,11,433,3,3,0,0,0,3,0,0,3,30,0,0,0,0,0,4,1,1,3,1,3,2,0,0,1,0,12,0,0,0,0,0,1,0,14,0,gen_array_index_bug_159,ARRAY_LENGTH_INDEX_MISUSE
55,1363,0,1.0,0,0,0,0,1,6,8,5,1,5,5,11,436,3,3,0,0,0,3,0,0,3,30,0,0,0,0,0,4,0,1,3,1,3,2,0,0,1,0,12,0,0,0,0,0,1,0,14,0,gen_array_index_fix_159,NO_ISSUE
69,1448,0,1.0,0,0,0,0,1,9,4,10,3,6,11,11,419,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,1,1,1,3,2,0,0,1,0,12,0,0,0,0,0,3,0,14,0,gen_array_index_bug_160,ARRAY_LENGTH_INDEX_MISUSE
69,1452,0,1.0,0,0,0,0,1,9,4,10,3,6,12,11,422,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1,1,1,3,2,0,0,1,0,12,0,0,0,0,0,3,0,14,0,gen_array_index_fix_160,NO_ISSUE
48,1123,0,1.0,0,0,0,0,1,6,3,5,0,3,3,11,345,1,1,0,0,0,1,0,0,1,30,1,0,1,0,0,2,1,1,2,1,3,2,0,0,1,0,12,0,0,0,0,0,0,0,0,0,gen_array_index_bug_161,ARRAY_LENGTH_INDEX_MISUSE
48,1127,0,1.0,0,0,0,0,1,6,3,5,0,3,4,11,348,1,1,0,0,0,1,0,0,1,30,1,0,1,0,0,2,0,1,2,1,3,2,0,0,1,0,12,0,0,0,0,0,0,0,0,0,gen_array_index_fix_161,NO_ISSUE
5,138,0,1.0,0,0,0,0,1,1,0,0,0,1,0,9,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_bug_162,ARRAY_LENGTH_INDEX_MISUSE
5,142,0,1.0,0,0,0,0,1,1,0,0,0,1,1,10,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_fix_162,NO_ISSUE
45,1015,0,1.0,0,0,0,0,1,5,5,6,0,5,5,12,320,2,2,0,0,0,2,0,0,2,29,2,0,1,0,0,5,1,1,3,1,3,2,0,0,1,0,12,0,0,0,0,0,0,0,0,0,gen_array_index_bug_163,ARRAY_LENGTH_INDEX_MISUSE
45,1019,0,1.0,0,0,0,0,1,5,5,6,0,5,6,12,323,2,2,0,0,0,2,0,0,2,29,2,0,1,0,0,5,0,1,3,1,3,2,0,0,1,0,12,0,0,0,0,0,0,0,0,0,gen_array_index_fix_163,NO_ISSUE
5,135,0,1.0,0,0,0,0,1,1,0,0,0,0,0,10,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_bug_164,ARRAY_LENGTH_INDEX_MISUSE
5,139,0,1.0,0,0,0,0,1,1,0,0,0,0,1,11,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_fix_164,NO_ISSUE
5,119,0,1.0,0,0,0,0,1,1,0,1,0,0,0,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_bug_165,ARRAY_LENGTH_INDEX_MISUSE
5,123,0,1.0,0,0,0,0,1,1,0,1,0,0,1,9,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_fix_165,NO_ISSUE
13,291,0,1.0,0,0,0,0,1,3,0,2,0,1,4,9,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_bug_166,ARRAY_LENGTH_INDEX_MISUSE
13,295,0,1.0,0,0,0,0,1,3,0,2,0,1,5,10,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_fix_166,NO_ISSUE
18,401,0,1.0,0,0,0,0,1,3,0,5,0,0,4,9,128,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_bug_167,ARRAY_LENGTH_INDEX_MISUSE
18,405,0,1.0,0,0,0,0,1,3,0,5,0,0,5,9,131,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_fix_167,NO_ISSUE
21,479,0,1.0,0,0,0,0,1,3,0,5,0,1,4,9,153,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_bug_168,ARRAY_LENGTH_INDEX_MISUSE
21,483,0,1.0,0,0,0,0,1,3,0,5,0,1,5,10,156,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_fix_168,NO_ISSUE
27,617,0,1.0,0,0,0,0,1,4,0,5,0,0,4,10,199,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_bug_169,ARRAY_LENGTH_INDEX_MISUSE
27,621,0,1.0,0,0,0,0,1,4,0,5,0,0,5,11,202,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_fix_169,NO_ISSUE
5,135,0,1.0,0,0,0,0,1,1,0,0,0,1,0,9,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_bug_170,ARRAY_LENGTH_INDEX_MISUSE
5,139,0,1.0,0,0,0,0,1,1,0,0,0,1,1,10,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gen_array_index_fix_170,NO_ISSUE
42,948,0,1.0,0,0,0,0,1,3,3,3,1,8,1,11,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,1,0,2,0,12,0,0,0,0,0,1,0,14,1,gen_missing_break_bug_001,MISSING_BREAK_IN_SWITCH
43,971,0,1.0,0,0,0,0,1,3,3,3,1,8,1,11,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,5,0,0,2,0,12,0,0,0,0,0,1,0,14,0,gen_missing_break_fix_001,NO_ISSUE
21,512,0,1.0,0,0,0,0,1,1,1,1,0,5,0,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,0,1,0,12,0,0,0,0,0,0,0,0,1,gen_missing_break_bug_002,MISSING_BREAK_IN_SWITCH
22,535,0,1.0,0,0,0,0,1,1,1,1,0,5,0,11,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,0,1,0,12,0,0,0,0,0,0,0,0,0,gen_missing_break_fix_002,NO_ISSUE
22,515,0,1.0,0,0,0,0,1,2,1,2,0,4,2,11,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,0,1,0,12,0,0,0,0,0,0,0,0,1,gen_missing_break_bug_003,MISSING_BREAK_IN_SWITCH
23,538,0,1.0,0,0,0,0,1,2,1,2,0,4,2,11,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,1,0,12,0,0,0,0,0,0,0,0,0,gen_missing_break_fix_003,NO_ISSUE
22,512,0,1.0,0,0,0,0,1,2,1,2,0,4,2,11,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,0,1,0,12,0,0,0,0,0,0,0,0,1,gen_missing_break_bug_004,MISSING_BREAK_IN_SWITCH
23,535,0,1.0,0,0,0,0,1,2,1,2,0,4,2,11,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,1,0,12,0,0,0,0,0,0,0,0,0,gen_missing_break_fix_004,NO_ISSUE
24,585,0,1.0,0,0,0,0,1,1,1,1,0,6,0,11,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,1,0,1,0,12,0,0,0,0,0,0,0,0,1,gen_missing_break_bug_005,MISSING_BREAK_IN_SWITCH
25,608,0,1.0,0,0,0,0,1,1,1,1,0,6,0,11,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,0,0,1,0,12,0,0,0,0,0,0,0,0,0,gen_missing_break_fix_005,NO_ISSUE
21,514,0,1.0,0,0,0,0,1,1,1,1,0,5,0,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,0,1,0,12,0,0,0,0,0,0,0,0,1,gen_missing_break_bug_006,MISSING_BREAK_IN_SWITCH
22,537,0,1.0,0,0,0,0,1,1,1,1,0,5,0,11,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,0,1,0,12,0,0,0,0,0,0,0,0,0,gen_missing_break_fix_006,NO_ISSUE
18,436,0,1.0,0,0,0,0,1,1,1,1,0,4,0,11,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,0,1,0,12,0,0,0,0,0,0,0,0,1,gen_missing_break_bug_007,MISSING_BREAK_IN_SWITCH
19,459,0,1.0,0,0,0,0,1,1,1,1,0,4,0,11,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,1,0,12,0,0,0,0,0,0,0,0,0,gen_missing_break_fix_007,NO_ISSUE
58,1382,0,1.0,0,0,0,0,1,6,7,8,0,6,8,12,442,3,3,0,0,0,3,0,0,3,30,3,0,0,0,0,5,0,0,3,1,4,2,1,0,1,0,12,0,0,0,0,0,0,0,0,1,gen_missing_break_bug_008,MISSING_BREAK_IN_SWITCH
59,1405,0,1.0,0,0,0,0,1,6,7,8,0,6,8,12,445,3,3,0,0,0,3,0,0,3,30,3,0,0,0,0,5,0,0,3,1,4,3,0,0,1,0,12,0,0,0,0,0,0,0,0,0,gen_missing_break_fix_008,NO_ISSUE
51,1227,0,1.0,0,0,0,0,1,4,4,6,0,7,3,11,341,1,1,0,0,0,1,0,0,1,30,2,0,0,0,0,1,0,0,1,2,7,4,1,0,2,0,12,0,0,0,0,0,0,0,0,1,gen_missing_break_bug_009,MISSING_BREAK_IN_SWITCH
52,1250,0,1.0,0,0,0,0,1,4,4,6,0,7,3,11,344,1,1,0,0,0,1,0,0,1,30,2,0,0,0,0,1,0,0,1,2,7,5,0,0,2,0,12,0,0,0,0,0,0,0,0,0,gen_missing_break_fix_009,NO_ISSUE
27,632,0,1.0,0,0,0,0,1,2,1,4,0,4,2,11,168,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,2,1,0,1,0,12,0,0,0,0,0,0,0,0,1,gen_missing_break_bug_010,MISSING_BREAK_IN_SWITCH
28,655,0,1.0,0,0,0,0,1,2,1,4,0,4,2,11,171,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,3,0,0,1,0,12,0,0,0,0,0,0,0,0,0,gen_missing_break_fix_010,NO_ISSUE
21,508,0,1.0,0,0,0,0,1,1,1,1,0,5,0,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,0,1,0,12,0,0,0,0,0,0,0,0,1,gen_missing_break_bug_011,MISSING_BREAK_IN_SWITCH
22,531,0,1.0,0,0,0,0,1,1,1,1,0,5,0,11,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,0,1,0,12,0,0,0,0,0,0,0,0,0,gen_missing_break_fix_011,NO_ISSUE
56,1275,0,1.0,0,0,0,0,1,5,1,11,0,6,8,11,353,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,1,6,4,1,0,1,0,12,0,0,0,0,0,0,0,0,1,gen_missing_break_bug_012,MISSING_BREAK_IN_SWITCH
